time_s,total_packets,bytes_in_flight_avg,bytes_in_flight_max,throughput_bps,sack_count,window_size,retransmissions,dupacks,ooo_packets,zero_window_probes,mss_avg,data_bytes,goodput_bps,retrans_rate_pct,ooo_rate_pct,avg_window
375,35,1396514.142857143,1396514.142857143,26.872340425531913,1,0,0,0,0,35,1460,1263,26.872340425531913,0.0,0.0,0.0
376,30,1749649.9666666666,1749649.9666666666,25.50663129973475,0,0,0,0,0,30,1460,1202,25.50663129973475,0.0,0.0,0.0
377,31,1813595.8064516129,1813595.8064516129,24.52910052910053,0,0,0,0,0,31,1460,1159,24.52910052910053,0.0,0.0,0.0
378,27,1665293.5925925926,1665293.5925925926,23.683377308707126,0,0,0,0,0,27,1460,1122,23.683377308707126,0.0,0.0,0.0
379,31,1570790.935483871,1570790.935483871,26.757894736842104,0,0,0,0,0,31,1460,1271,26.757894736842104,0.0,0.0,0.0
380,33,1702079.8181818181,1702079.8181818181,24.503937007874015,0,0,0,0,0,33,1460,1167,24.503937007874015,0.0,0.0,0.0
381,30,1746978.7,1746978.7,23.664921465968586,0,0,0,0,0,30,1460,1130,23.664921465968586,0.0,0.0,0.0
382,32,1871162.875,1871162.875,24.02088772845953,0,0,0,0,0,32,1460,1150,24.02088772845953,0.0,0.0,0.0
383,26,1726702.5,1726702.5,22.729166666666668,0,0,0,0,0,26,1460,1091,22.729166666666668,0.0,0.0,0.0
384,30,1745429.8333333333,1745429.8333333333,23.792207792207794,0,0,0,0,0,30,1460,1145,23.792207792207794,0.0,0.0,0.0
385,37,1617041.5945945946,1617041.5945945946,26.487046632124354,1,0,0,0,0,37,1460,1278,26.487046632124354,0.0,0.0,0.0
386,29,1546676.448275862,1546676.448275862,24.723514211886304,0,0,0,0,0,29,1460,1196,24.723514211886304,0.0,0.0,0.0
387,32,1751533.125,1751533.125,23.855670103092784,0,0,0,0,0,32,1460,1157,23.855670103092784,0.0,0.0,0.0
388,32,1751012.0,1751012.0,24.0,0,0,0,0,0,32,1460,1167,24.0,0.0,0.0,0.0
389,34,1427875.6764705882,1427875.6764705882,24.553846153846155,0,0,0,0,0,34,1460,1197,24.553846153846155,0.0,0.0,0.0
390,32,1633292.5,1633292.5,25.88235294117647,0,0,0,0,0,32,1460,1265,25.88235294117647,0.0,0.0,0.0
391,32,1749398.8125,1749398.8125,24.551020408163264,0,0,0,0,0,32,1460,1203,24.551020408163264,0.0,0.0,0.0
392,35,1706998.3714285714,1706998.3714285714,24.061068702290076,1,0,0,0,0,35,1460,1182,24.061068702290076,0.0,0.0,0.0
393,32,1631745.15625,1631745.15625,24.913705583756347,0,0,0,0,0,32,1460,1227,24.913705583756347,0.0,0.0,0.0
394,26,1434218.3076923077,1434218.3076923077,22.09620253164557,1,0,0,0,0,26,1460,1091,22.09620253164557,0.0,0.0,0.0
395,40,1398093.0,1398093.0,26.565656565656564,0,0,0,0,0,40,1460,1315,26.565656565656564,0.0,0.0,0.0
396,32,1630233.1875,1630233.1875,24.96725440806045,0,0,0,0,0,32,1460,1239,24.96725440806045,0.0,0.0,0.0
397,71,737851.9154929577,737851.9154929577,315.7185929648241,0,0,0,0,0,71,1460,15707,315.7185929648241,0.0,0.0,0.0
398,98,611055.1428571428,611055.1428571428,819.9899749373434,0,0,0,0,0,98,1460,40897,819.9899749373434,0.0,0.0,0.0
399,33,1692129.6666666667,1692129.6666666667,24.88,0,0,0,0,0,33,1460,1244,24.88,0.0,0.0,0.0
400,27,1654008.962962963,1654008.962962963,20.428927680798004,0,0,0,0,0,27,1460,1024,20.428927680798004,0.0,0.0,0.0
401,38,1469907.9210526317,1469907.9210526317,28.079601990049753,0,0,0,0,0,38,1460,1411,28.079601990049753,0.0,0.0,0.0
402,24,936717.1666666666,936717.1666666666,155.37468982630273,0,0,0,0,0,24,1460,7827,155.37468982630273,0.0,0.0,0.0
403,30,1308.6333333333334,1308.6333333333334,162.95049504950495,1,0,1,0,0,30,1460,8229,162.95049504950495,3.3333333333333335,0.0,0.0
404,4,631.5,631.5,5.7481481481481485,0,0,0,0,0,4,1460,291,5.7481481481481485,0.0,0.0,0.0
405,4,1579.0,1579.0,1.5566502463054188,0,0,0,0,0,4,1460,79,1.5566502463054188,0.0,0.0,0.0
409,3,206.66666666666666,206.66666666666666,1.1317073170731706,0,0,0,0,0,3,1460,58,1.1317073170731706,0.0,0.0,0.0
411,7,1593742.7142857143,1593742.7142857143,13.650485436893204,0,0,0,0,0,7,1460,703,13.650485436893204,0.0,0.0,0.0
414,2,149160.0,149160.0,0.25060240963855424,1,0,0,0,0,2,1460,13,0.25060240963855424,0.0,0.0,0.0
417,2,22048.0,22048.0,0.24880382775119617,1,0,0,0,0,2,1460,13,0.24880382775119617,0.0,0.0,0.0
420,4,30699.75,30699.75,0.49406175771971494,1,0,0,0,0,4,1460,26,0.49406175771971494,0.0,0.0,0.0
429,3,204.0,204.0,1.0790697674418606,0,0,0,0,0,3,1460,58,1.0790697674418606,0.0,0.0,0.0
430,5,3578.6,3578.6,0.42691415313225056,1,0,0,0,0,5,1460,23,0.42691415313225056,0.0,0.0,0.0
431,52,793576.9807692308,793576.9807692308,543.8703703703703,0,0,0,0,0,52,1460,29369,543.8703703703703,0.0,0.0,0.0
432,269,1574999.6765799257,1574999.6765799257,6959.408775981524,1,0,27,24,0,269,1460,376678,6959.408775981524,10.037174721189592,0.0,0.0
433,399,1784375.0726817043,1784375.0726817043,9281.493087557603,1,0,43,31,0,399,1460,503521,9281.493087557603,10.776942355889723,0.0,0.0
434,62,1301610.6612903227,1301610.6612903227,686.2712643678161,0,0,0,0,0,62,1460,37316,686.2712643678161,0.0,0.0,0.0
435,270,1937827.9481481481,1937827.9481481481,6495.4495412844035,1,0,38,26,2,270,1460,354002,6495.4495412844035,14.074074074074074,0.7407407407407408,0.0
436,373,1941929.2252010724,1941929.2252010724,8013.803203661328,1,0,40,29,0,373,1460,437754,8013.803203661328,10.723860589812332,0.0,0.0
437,118,1089863.3220338982,1089863.3220338982,2369.8264840182646,0,0,0,0,0,118,1460,129748,2369.8264840182646,0.0,0.0,0.0
438,234,1820142.3333333333,1820142.3333333333,5454.414578587699,1,0,16,6,0,234,1460,299311,5454.414578587699,6.837606837606838,0.0,0.0
439,289,1886188.6089965398,1886188.6089965398,7066.072727272727,1,0,32,15,1,289,1460,388634,7066.072727272727,11.072664359861593,0.34602076124567477,0.0
440,311,2419036.8263665596,2419036.8263665596,7315.755102040816,1,0,41,30,3,311,1460,403281,7315.755102040816,13.183279742765272,0.964630225080386,0.0
441,236,2148098.8220338984,2148098.8220338984,4951.149321266968,1,0,18,10,1,236,1460,273551,4951.149321266968,7.627118644067797,0.423728813559322,0.0
442,405,2350602.837037037,2350602.837037037,10381.670428893905,1,0,38,20,1,405,1460,574885,10381.670428893905,9.382716049382717,0.24691358024691357,0.0
443,295,2575525.5457627117,2575525.5457627117,7204.864864864865,1,0,24,20,0,295,1460,399870,7204.864864864865,8.135593220338983,0.0,0.0
444,61,1523595.8032786886,1523595.8032786886,514.8044943820224,1,0,10,5,1,61,1460,28636,514.8044943820224,16.39344262295082,1.639344262295082,0.0
445,6,1211268.5,1211268.5,42.24215246636771,0,0,0,0,0,6,1460,2355,42.24215246636771,0.0,0.0,0.0
446,4,3539367.75,3539367.75,11.865771812080537,0,0,0,0,0,4,1460,663,11.865771812080537,0.0,0.0,0.0
447,1,0.0,0.0,2.6964285714285716,0,0,1,0,0,1,1460,151,2.6964285714285716,100.0,0.0,0.0
448,8,2654288.125,2654288.125,22.610244988864142,0,0,0,0,0,8,1460,1269,22.610244988864142,0.0,0.0,0.0
449,22,1307812.5454545454,1307812.5454545454,133.81333333333333,0,0,0,0,0,22,1460,7527,133.81333333333333,0.0,0.0,0.0
450,22,988739.8636363636,988739.8636363636,173.26829268292684,0,0,0,0,0,22,1460,9768,173.26829268292684,0.0,0.0,0.0
451,19,1147143.4210526317,1147143.4210526317,117.02654867256638,0,0,0,0,0,19,1460,6612,117.02654867256638,0.0,0.0,0.0
452,23,3082454.913043478,3082454.913043478,33.43046357615894,0,0,0,0,0,23,1460,1893,33.43046357615894,0.0,0.0,0.0
453,32,3096246.625,3096246.625,23.45374449339207,0,0,0,0,0,32,1460,1331,23.45374449339207,0.0,0.0,0.0
454,25,3113440.6,3113440.6,20.694505494505496,0,0,0,0,0,25,1460,1177,20.694505494505496,0.0,0.0,0.0
455,25,3395982.8,3395982.8,18.140350877192983,0,0,0,0,0,25,1460,1034,18.140350877192983,0.0,0.0,0.0
456,28,3031651.3571428573,3031651.3571428573,20.954048140043763,0,0,0,0,0,28,1460,1197,20.954048140043763,0.0,0.0,0.0
457,21,2042399.8095238095,2042399.8095238095,92.33187772925764,0,0,0,0,0,21,1460,5286,92.33187772925764,0.0,0.0,0.0
458,31,2965605.1612903224,2965605.1612903224,21.751633986928105,0,0,0,0,0,31,1460,1248,21.751633986928105,0.0,0.0,0.0
459,52,1909689.0384615385,1909689.0384615385,120.43478260869566,1,0,0,0,0,52,1460,6925,120.43478260869566,0.0,0.0,0.0
460,23,3381184.1739130435,3381184.1739130435,16.086767895878523,0,0,0,0,0,23,1460,927,16.086767895878523,0.0,0.0,0.0
461,23,3073369.782608696,3073369.782608696,18.77056277056277,0,0,0,0,0,23,1460,1084,18.77056277056277,0.0,0.0,0.0
462,33,3426779.9696969697,3426779.9696969697,19.2829373650108,0,0,0,0,0,33,1460,1116,19.2829373650108,0.0,0.0,0.0
463,28,3280866.1071428573,3280866.1071428573,19.586206896551722,0,0,0,0,0,28,1460,1136,19.586206896551722,0.0,0.0,0.0
464,31,3190848.0322580645,3190848.0322580645,20.559139784946236,0,0,0,0,0,31,1460,1195,20.559139784946236,0.0,0.0,0.0
465,31,2962434.290322581,2962434.290322581,20.892703862660944,0,0,0,0,0,31,1460,1217,20.892703862660944,0.0,0.0,0.0
466,35,3228894.742857143,3228894.742857143,20.299785867237688,0,0,0,0,0,35,1460,1185,20.299785867237688,0.0,0.0,0.0
467,27,3138672.888888889,3138672.888888889,16.99145299145299,0,0,1,0,0,27,1460,994,16.99145299145299,3.7037037037037033,0.0,0.0
468,22,2567656.9545454546,2567656.9545454546,17.825159914712152,0,0,2,0,0,22,1460,1045,17.825159914712152,9.090909090909092,0.0,0.0
469,29,2921403.5517241377,2921403.5517241377,19.642553191489363,0,0,1,0,0,29,1460,1154,19.642553191489363,3.4482758620689653,0.0,0.0
470,12,3529568.25,3529568.25,11.24416135881104,0,0,0,0,0,12,1460,662,11.24416135881104,0.0,0.0,0.0
471,22,2887469.9545454546,2887469.9545454546,18.389830508474578,0,0,1,0,0,22,1460,1085,18.389830508474578,4.545454545454546,0.0,0.0
472,35,3024574.314285714,3024574.314285714,20.32980972515856,0,0,0,0,0,35,1460,1202,20.32980972515856,0.0,0.0,0.0
473,28,2772006.8571428573,2772006.8571428573,18.78481012658228,0,0,0,0,0,28,1460,1113,18.78481012658228,0.0,0.0,0.0
474,22,2565428.5,2565428.5,18.812631578947368,0,0,0,0,0,22,1460,1117,18.812631578947368,0.0,0.0,0.0
475,44,1934424.5,1934424.5,148.11764705882354,1,0,1,0,0,44,1460,8813,148.11764705882354,2.272727272727273,0.0,0.0
476,21,3022751.9523809524,3022751.9523809524,17.861635220125788,0,0,0,0,0,21,1460,1065,17.861635220125788,0.0,0.0,0.0
477,29,3404385.4482758623,3404385.4482758623,18.326359832635983,0,0,0,0,0,29,1460,1095,18.326359832635983,0.0,0.0,0.0
478,21,3021786.619047619,3021786.619047619,16.116910229645093,0,0,0,0,0,21,1460,965,16.116910229645093,0.0,0.0,0.0
479,27,3394400.962962963,3394400.962962963,17.7,0,0,0,0,0,27,1460,1062,17.7,0.0,0.0,0.0
480,26,3253326.5,3253326.5,17.82952182952183,0,0,0,0,0,26,1460,1072,17.82952182952183,0.0,0.0,0.0
481,16,3083415.4375,3083415.4375,16.564315352697097,0,0,0,0,0,16,1460,998,16.564315352697097,0.0,0.0,0.0
482,29,2915927.0,2915927.0,19.610766045548655,0,0,0,0,0,29,1460,1184,19.610766045548655,0.0,0.0,0.0
483,27,3131425.407407407,3131425.407407407,18.297520661157026,0,0,1,0,0,27,1460,1107,18.297520661157026,3.7037037037037033,0.0,0.0
484,28,2770544.3571428573,2770544.3571428573,19.298969072164947,1,0,0,0,0,28,1460,1170,19.298969072164947,0.0,0.0,0.0
485,25,3380907.56,3380907.56,16.279835390946502,0,0,0,0,0,25,1460,989,16.279835390946502,0.0,0.0,0.0
486,32,3081073.6875,3081073.6875,20.041067761806982,0,0,0,0,0,32,1460,1220,20.041067761806982,0.0,0.0,0.0
487,32,3300647.4375,3300647.4375,19.360655737704917,0,0,0,0,0,32,1460,1181,19.360655737704917,0.0,0.0,0.0
488,33,2989634.5757575757,2989634.5757575757,20.319018404907975,1,0,0,0,0,33,1460,1242,20.319018404907975,0.0,0.0,0.0
489,26,2436591.6153846155,2436591.6153846155,19.771428571428572,0,0,0,0,0,26,1460,1211,19.771428571428572,0.0,0.0,0.0
490,9,3910069.111111111,3910069.111111111,10.020366598778004,0,0,0,0,0,9,1460,615,10.020366598778004,0.0,0.0,0.0
491,46,1529881.347826087,1529881.347826087,71.6260162601626,0,0,0,0,0,46,1460,4405,71.6260162601626,0.0,0.0,0.0
492,28,3015448.535714286,3015448.535714286,18.20689655172414,0,0,0,0,0,28,1460,1122,18.20689655172414,0.0,0.0,0.0
493,29,3153541.4827586208,3153541.4827586208,17.975708502024293,0,0,0,0,0,29,1460,1110,17.975708502024293,0.0,0.0,0.0
494,35,3215409.9714285713,3215409.9714285713,20.21818181818182,0,0,0,0,0,35,1460,1251,20.21818181818182,0.0,0.0,0.0
495,33,2986041.8484848486,2986041.8484848486,18.467741935483872,1,0,0,0,0,33,1460,1145,18.467741935483872,0.0,0.0,0.0
496,33,3196110.393939394,3196110.393939394,19.29979879275654,0,0,0,0,0,33,1460,1199,19.29979879275654,0.0,0.0,0.0
497,31,2948184.35483871,2948184.35483871,20.53012048192771,0,0,0,0,0,31,1460,1278,20.53012048192771,0.0,0.0,0.0
498,26,2973854.1153846155,2973854.1153846155,17.715430861723448,0,0,1,0,0,26,1460,1105,17.715430861723448,3.8461538461538463,0.0,0.0
499,35,2811122.0,2811122.0,30.256,0,0,0,0,0,35,1460,1891,30.256,0.0,0.0,0.0
500,33,3406708.121212121,3406708.121212121,19.43313373253493,0,0,0,0,0,33,1460,1217,19.43313373253493,0.0,0.0,0.0
501,30,2810045.1,2810045.1,18.884462151394423,0,0,0,0,0,30,1460,1185,18.884462151394423,0.0,0.0,0.0
502,33,3405586.0,3405586.0,17.081510934393638,0,0,0,0,0,33,1460,1074,17.081510934393638,0.0,0.0,0.0
503,29,3148221.172413793,3148221.172413793,17.714285714285715,0,0,0,0,0,29,1460,1116,17.714285714285715,0.0,0.0,0.0
504,33,2987997.1515151514,2987997.1515151514,19.08910891089109,1,0,0,0,0,33,1460,1205,19.08910891089109,0.0,0.0,0.0
505,31,3170657.0967741935,3170657.0967741935,19.114624505928855,0,0,0,0,0,31,1460,1209,19.114624505928855,0.0,0.0,0.0
506,23,3357185.6086956523,3357185.6086956523,16.284023668639055,0,0,0,0,0,23,1460,1032,16.284023668639055,0.0,0.0,0.0
507,29,2662161.0344827585,2662161.0344827585,19.984251968503937,0,0,0,0,0,29,1460,1269,19.984251968503937,0.0,0.0,0.0
508,27,3118816.3703703703,3118816.3703703703,17.414538310412574,0,0,0,0,0,27,1460,1108,17.414538310412574,0.0,0.0,0.0
509,26,2968453.8846153845,2968453.8846153845,16.266666666666666,0,0,0,0,0,26,1460,1037,16.266666666666666,0.0,0.0,0.0
510,15,3273746.066666667,3273746.066666667,14.38747553816047,0,0,0,0,0,15,1460,919,14.38747553816047,0.0,0.0,0.0
511,20,3156465.65,3156465.65,16.296875,0,0,0,0,0,20,1460,1043,16.296875,0.0,0.0,0.0
512,28,3005673.535714286,3005673.535714286,18.198830409356724,0,0,0,0,0,28,1460,1167,18.198830409356724,0.0,0.0,0.0
513,25,3085367.36,3085367.36,17.72762645914397,0,0,0,0,0,25,1460,1139,17.72762645914397,0.0,0.0,0.0
514,30,3271821.466666667,3271821.466666667,18.345631067961165,0,0,0,0,0,30,1460,1181,18.345631067961165,0.0,0.0,0.0
515,21,3004266.904761905,3004266.904761905,16.186046511627907,0,0,0,0,0,21,1460,1044,16.186046511627907,0.0,0.0,0.0
516,33,3185842.909090909,3185842.909090909,18.95551257253385,0,0,0,0,0,33,1460,1225,18.95551257253385,0.0,0.0,0.0
517,34,2074959.9411764706,2074959.9411764706,84.77220077220078,0,0,0,0,0,34,1460,5489,84.77220077220078,0.0,0.0,0.0
518,9,3114182.111111111,3114182.111111111,12.393063583815028,0,0,0,0,0,9,1460,804,12.393063583815028,0.0,0.0,0.0
519,25,3082598.24,3082598.24,17.646153846153847,0,0,0,0,0,25,1460,1147,17.646153846153847,0.0,0.0,0.0
520,52,1751657.5576923077,1751657.5576923077,107.93090211132437,1,0,0,0,0,52,1460,7029,107.93090211132437,0.0,0.0,0.0
521,17,3295941.470588235,3295941.470588235,14.022988505747126,0,0,0,0,0,17,1460,915,14.022988505747126,0.0,0.0,0.0
522,28,3251326.6428571427,3251326.6428571427,16.351816443594647,0,0,0,0,0,28,1460,1069,16.351816443594647,0.0,0.0,0.0
523,30,3034077.6,3034077.6,17.87786259541985,0,0,0,0,0,30,1460,1171,17.87786259541985,0.0,0.0,0.0
524,24,2056719.5,2056719.5,102.43047619047618,0,0,0,0,0,24,1460,6722,102.43047619047618,0.0,0.0,0.0
525,2,60778.0,60778.0,15.300380228136882,0,0,0,0,0,2,1460,1006,15.300380228136882,0.0,0.0,0.0
528,1,0.0,0.0,0.09073724007561437,0,0,1,0,0,1,1460,6,0.09073724007561437,100.0,0.0,0.0
529,2,42467.0,42467.0,0.19622641509433963,1,0,0,0,0,2,1460,13,0.19622641509433963,0.0,0.0,0.0
530,3,190.66666666666666,190.66666666666666,0.8738229755178908,0,0,0,0,0,3,1460,58,0.8738229755178908,0.0,0.0,0.0
533,2,48012.5,48012.5,0.1947565543071161,1,0,0,0,0,2,1460,13,0.1947565543071161,0.0,0.0,0.0
540,2,41336.0,41336.0,0.1922365988909427,1,0,0,0,0,2,1460,13,0.1922365988909427,0.0,0.0,0.0
544,26,1353.5,1353.5,141.38715596330275,0,0,0,0,0,26,1460,9632,141.38715596330275,0.0,0.0,0.0
547,7,4000285.285714286,4000285.285714286,11.357664233576642,0,0,0,0,0,7,1460,778,11.357664233576642,0.0,0.0,0.0
548,1,0.0,0.0,0.08743169398907104,0,0,0,0,0,1,1460,6,0.08743169398907104,0.0,0.0,0.0
549,5,59776.8,59776.8,1.0327272727272727,1,0,0,0,0,5,1460,71,1.0327272727272727,0.0,0.0,0.0
557,27,1197.851851851852,1197.851851851852,81.1326164874552,1,0,0,1,1,27,1460,5659,81.1326164874552,0.0,3.7037037037037033,0.0
559,3,28303.333333333332,28303.333333333332,0.42857142857142855,0,0,0,0,0,3,1460,30,0.42857142857142855,0.0,0.0,0.0
563,3,32000.333333333332,32000.333333333332,0.425531914893617,0,0,0,0,0,3,1460,30,0.425531914893617,0.0,0.0,0.0
564,7,170485.2857142857,170485.2857142857,0.8070796460176991,0,0,1,1,0,7,1460,57,0.8070796460176991,14.285714285714285,0.0,0.0
565,2,3196.5,3196.5,0.24028268551236748,1,0,0,0,0,2,1460,17,0.24028268551236748,0.0,0.0,0.0
569,3,185.33333333333334,185.33333333333334,0.8140350877192982,0,0,0,0,0,3,1460,58,0.8140350877192982,0.0,0.0,0.0
570,7,29171.85714285714,29171.85714285714,2.8861646234676006,1,0,1,0,0,7,1460,206,2.8861646234676006,14.285714285714285,0.0,0.0
571,1,0.0,0.0,0.16783216783216784,0,0,1,0,0,1,1460,12,0.16783216783216784,100.0,0.0,0.0
573,1,0.0,0.0,0.1672473867595819,0,0,1,0,0,1,1460,12,0.1672473867595819,100.0,0.0,0.0
577,19,53369.57894736842,53369.57894736842,61.71626297577855,0,0,1,0,0,19,1460,4459,61.71626297577855,5.263157894736842,0.0,0.0
580,20,762.1,762.1,80.30292598967297,0,0,0,0,0,20,1460,5832,80.30292598967297,0.0,0.0,0.0
585,1,0.0,0.0,0.16382252559726962,0,0,1,0,0,1,1460,12,0.16382252559726962,100.0,0.0,0.0
587,6,3500103.3333333335,3500103.3333333335,2.5850340136054424,0,0,0,0,0,6,1460,190,2.5850340136054424,0.0,0.0,0.0
588,5,2799872.8,2799872.8,8.135823429541595,0,0,0,0,0,5,1460,599,8.135823429541595,0.0,0.0,0.0
589,2,2104.0,2104.0,0.17627118644067796,1,0,0,0,0,2,1460,13,0.17627118644067796,0.0,0.0,0.0
590,3,182.66666666666666,182.66666666666666,0.7851099830795262,0,0,0,0,0,3,1460,58,0.7851099830795262,0.0,0.0,0.0
599,10,323.8,323.8,37.74666666666667,0,0,0,0,0,10,1460,2831,37.74666666666667,0.0,0.0,0.0
600,17,916.8823529411765,916.8823529411765,22.615640599001665,1,0,1,1,0,17,1460,1699,22.615640599001665,5.88235294117647,0.0,0.0
601,57,3643.2280701754385,3643.2280701754385,658.405315614618,1,0,1,0,0,57,1460,49545,658.405315614618,1.7543859649122806,0.0,0.0
602,37,2091.9189189189187,2091.9189189189187,432.42454394693203,1,0,1,1,0,37,1460,32594,432.42454394693203,2.7027027027027026,0.0,0.0
604,3,8566.0,8566.0,0.07933884297520662,0,0,0,0,0,3,1460,6,0.07933884297520662,0.0,0.0,0.0
605,5,0.0,0.0,3.1947194719471947,0,0,0,0,0,5,1460,242,3.1947194719471947,0.0,0.0,0.0
606,8,1768.5,1768.5,58.64909390444811,0,0,0,0,0,8,1460,4450,58.64909390444811,0.0,0.0,0.0
