time_s,total_packets,bytes_in_flight_avg,bytes_in_flight_max,throughput_bps,sack_count,window_size,retransmissions,dupacks,ooo_packets,zero_window_probes,mss_avg,data_bytes,goodput_bps,retrans_rate_pct,ooo_rate_pct,avg_window
54,74,2094.0945945945946,2094.0945945945946,6658.036363636364,1,0,4,4,0,74,1460,45774,6658.036363636364,5.405405405405405,0.0,0.0
55,5,7174.2,7174.2,385.0,1,0,0,0,0,5,1460,2695,385.0,0.0,0.0,0.0
56,2,4619.0,4619.0,6.035087719298246,0,0,1,0,0,2,1460,43,6.035087719298246,50.0,0.0,0.0
57,1,0.0,0.0,0.8275862068965517,0,0,0,0,0,1,1460,6,0.8275862068965517,0.0,0.0,0.0
58,3,17024.666666666668,17024.666666666668,0.8135593220338984,0,0,0,0,0,3,1460,6,0.8135593220338984,0.0,0.0,0.0
59,15,75.66666666666667,75.66666666666667,155.86666666666667,0,0,0,0,0,15,1460,1169,155.86666666666667,0.0,0.0,0.0
60,5,0.0,0.0,31.737704918032787,0,0,0,0,0,5,1460,242,31.737704918032787,0.0,0.0,0.0
61,8,2129.875,2129.875,571.0967741935484,0,0,0,0,0,8,1460,4426,571.0967741935484,0.0,0.0,0.0
62,27,798.2222222222222,798.2222222222222,584.0,0,0,0,0,0,27,1460,4599,584.0,0.0,0.0,0.0
63,2,430.0,430.0,0.75,0,0,0,0,0,2,1460,6,0.75,0.0,0.0,0.0
64,4,0.0,0.0,28.307692307692307,0,0,0,0,0,4,1460,230,28.307692307692307,0.0,0.0,0.0
65,1,0.0,0.0,1.4545454545454546,0,0,1,0,0,1,1460,12,1.4545454545454546,100.0,0.0,0.0
66,7,17.857142857142858,17.857142857142858,9.91044776119403,1,0,0,0,0,7,1460,83,9.91044776119403,0.0,0.0,0.0
67,6,20.666666666666668,20.666666666666668,4.352941176470588,1,0,1,1,0,6,1460,37,4.352941176470588,16.666666666666664,0.0,0.0
68,7,3.4285714285714284,3.4285714285714284,11.710144927536232,1,0,1,0,0,7,1460,101,11.710144927536232,14.285714285714285,0.0,0.0
69,1,0.0,0.0,12.571428571428571,0,0,0,0,0,1,1460,110,12.571428571428571,0.0,0.0,0.0
70,3,0.0,0.0,14.19718309859155,0,0,0,0,0,3,1460,126,14.19718309859155,0.0,0.0,0.0
71,28,2447.8928571428573,2447.8928571428573,1499.4444444444443,0,0,0,0,0,28,1460,13495,1499.4444444444443,0.0,0.0,0.0
72,1,9242.0,9242.0,3.3972602739726026,0,0,0,0,0,1,1460,31,3.3972602739726026,0.0,0.0,0.0
73,6,0.0,0.0,51.891891891891895,0,0,0,0,0,6,1460,480,51.891891891891895,0.0,0.0,0.0
74,20,2585.5,2585.5,1508.48,0,0,0,0,0,20,1460,14142,1508.48,0.0,0.0,0.0
75,12,894.4166666666666,894.4166666666666,279.4736842105263,1,0,0,1,0,12,1460,2655,279.4736842105263,0.0,0.0,0.0
76,20,2283.9,2283.9,974.3376623376623,1,0,0,2,1,20,1460,9378,974.3376623376623,0.0,5.0,0.0
78,7,2611.5714285714284,2611.5714285714284,2.430379746835443,0,0,2,1,0,7,1460,24,2.430379746835443,28.57142857142857,0.0,0.0
79,4,1025.75,1025.75,2.3,1,0,0,0,0,4,1460,23,2.3,0.0,0.0,0.0
